Date,ADVANC.BK,AEONTS.BK,AH.BK,AMATA.BK,AOT.BK,AP.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTS.BK,CBG.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPAXT.BK,CPF.BK,CRC.BK,DELTA.BK,DOHOME.BK,EA.BK,EGCO.BK,ERW.BK,GFPT.BK,GLOBAL.BK,GPSC.BK,GULF.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,IVL.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,NER.BK,OR.BK,ORI.BK,OSP.BK,PR9.BK,PSH.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,SAT.BK,SAWAD.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SIRI.BK,SPALI.BK,SPRC.BK,TASCO.BK,TIDLOR.BK,TISCO.BK,TOP.BK,TPIPL.BK,TRUE.BK,TTB.BK,TU.BK,TVO.BK,WHA.BK,^SET.BK
2021-09-20,7533000,742200,2604800,6381500,15462300,5251400,141988000.0,7744600,24825800,6589500,17217400,66963500,13029500,5094500,6283800,6162500,54381800,3882800,2377400,87684100,5564800,8615400,19546600,,10235800,7013000,26868000,13179213,9754300,1677300,15267700,18520000,13803874,7242200,,16335200,8090300,89750400,,24569200,27464900,33010600,2892100,18397500,5535800,34409700,8461600,3974100,20653700,28922600,22448600,9658800,259000,2619900,75862900,7253000,22657600,14862600,3389562,2952300,11173503,,2832400,170200,37477100,494138400,5283000,32835600,4036200,,4530000,16754173,17682100,47282000,118297600,53864900,6008200,52185400,13860500.0
2021-09-21,7406800,788400,790100,9425200,34042400,12061600,71559800.0,13579200,10680600,5799500,23593500,57718300,5262300,4566800,8117900,9881400,28781600,4604400,5242500,66970000,2029300,19310800,14308100,,17099100,14072200,79357000,11283142,8502000,1414900,10855100,10797700,10877753,11136500,,9212600,13090400,84075900,,16330100,17773200,24686700,2609300,24800800,5414300,25560700,11809000,6531000,10578900,32107300,13936700,4268600,181500,1208400,57929900,5711900,14130500,21371400,1915365,858900,17948656,,2367700,125500,26687600,256963300,4013100,14621100,2863700,,9506600,9777018,16150800,56856600,189737100,45713600,1935120,44831700,11752500.0
2021-09-22,14177600,1029100,995500,5056100,16831700,1847000,32807300.0,9784600,15114100,2986100,11162800,93416100,9524400,1492200,5973200,4069700,75390700,2747700,2067700,76881000,2268000,9166200,12314300,,5782100,6889100,45067000,4052016,7605100,1309900,7319800,5121000,8458797,9110600,,12551000,9633800,55488400,,11080300,20371000,17183200,1957700,26781300,18134000,35858300,7374500,8559800,7130000,33186300,7899400,7500600,1316300,631400,44421800,5522500,13178700,34149400,4716522,497300,16739382,,2100400,78200,10485300,147141900,2541300,39488500,2692900,,8311800,8043180,7378500,833870600,120698500,28613000,1492040,49625600,17194800.0
2021-09-23,12576100,2401900,3018300,19682900,28959300,9488900,141801500.0,44194400,13159300,3661200,19614600,52521900,13438000,2717700,5932700,3035800,33796200,3382000,1276200,98653700,6427200,7474200,19617300,,23016600,4817500,28345000,7543926,12137300,1134900,12941500,14111500,7789719,8824300,,10139200,27917200,124015400,,13709400,149568200,18005600,7687000,88323000,13360000,23590000,24719100,27780200,9316400,17035600,15642000,13089800,204800,563700,63355900,8709600,18465400,20127700,3688244,1491800,37161399,,2261700,110900,16384300,137201500,12554100,20770500,2076900,,3360600,11679769,22700000,1716473700,1150390600,27869400,2002110,42741100,19815000.0
2021-09-27,5830800,1483000,1942400,20251600,27715000,9962800,93179200.0,63156300,17349600,8977700,11284100,25331000,5729200,4881800,3466300,8320400,35156000,3408100,596900,113803500,3689600,28098800,20159100,,27637300,8384900,21998000,28651642,9818100,1251600,8189800,6318700,20589733,7722100,,14258200,21726200,209716100,,24342200,128168200,27091400,5396700,127811200,8313500,26688800,9089100,12960700,20174000,36024800,14874900,16046800,773800,902200,114666600,25185600,38175400,37137300,5162656,1633300,24845293,,1972700,112900,24687900,339182000,5380900,61640600,36128800,,5496400,40300812,25366200,911903400,1301056100,36941600,2349270,100058600,19432900.0
2021-09-28,3821500,941300,1153200,13155700,21923600,7632600,195021100.0,17609300,29285300,7728700,26350100,18908500,10537800,2623700,4092500,3634300,42396200,5038200,1541600,81182600,2720200,16818400,14317900,,47411600,6183900,25394000,16617779,7776300,1510700,28301700,6974500,18888186,7964000,,8282000,24383200,305390400,,31522200,46376200,12403100,2632600,19735000,6785800,35154300,8955200,6822400,59241900,27519000,14443600,5625800,527500,736500,104953600,34817500,66383100,33620800,2630497,766900,15056998,,3580400,186200,20376700,178164400,6754700,95101900,13793500,,2218800,28559647,30201200,915619500,361968000,26907500,2176790,86831600,17164300.0
2021-09-29,6049500,1769600,2424000,13750000,15257500,7042200,117583500.0,28520200,8118400,3971100,30850900,39145400,12599400,2168700,3431700,6974000,31717400,3871700,1106100,31597200,28609600,14756800,11259800,,25995000,8707800,34884000,18420010,6386500,1667900,4062900,5369100,28251505,9205600,,6938300,16638500,170410600,,29022900,65513500,19539000,1755900,76764200,28128900,38723100,14503900,5556900,25139700,27593500,13811700,8123000,346400,918500,90070800,13055700,22502100,27709100,3637186,1129500,8987396,,4562200,75700,14811200,109975700,8950300,33477400,11308600,,5408900,12711933,27794800,1044348600,300110800,23866400,1427250,127405500,10072700.0
2021-09-30,7141100,698700,1492300,14520700,33314600,7447500,108732400.0,16505400,10868100,2762900,28266300,40057000,5976300,1500800,4293400,3539200,26897400,11496200,3615500,96419000,7313300,18962400,18869900,,21903900,7752300,32740000,10495277,7649600,1198400,4212100,4962200,10609927,10934900,,8116700,25748200,96937400,,30202000,39347300,16838000,2237400,67265200,12810600,41201400,27472700,7112400,74368800,28447200,6348000,14177500,1671000,977700,63650300,11996900,16324500,19709300,3525356,1314700,9862105,,3163400,150800,9190200,83626100,7498500,19055400,11909200,,3022800,10436088,9033500,837306900,252999900,43299300,4045800,168705700,12339900.0
2021-10-01,6231800,639300,721000,10272300,17608100,4106400,364136900.0,10981300,11967600,5320600,24964700,48001600,5951100,1924200,3317600,2794300,32486400,7731900,1618100,61303900,5294300,8154800,16290800,,25582300,13622200,21922000,7704375,5253200,970300,4675500,4301100,9170484,7527900,,4909300,9677300,207675500,,17782800,24913900,9533700,3034900,50947200,7416500,19835000,13149800,7525000,19102900,13347100,8998500,15672800,2577500,476500,38212800,6762900,14575800,17467700,2132441,1579600,8996955,,1877600,234400,23798200,126361900,6738900,38531000,7586100,,1832700,18189375,8356100,332679900,468807400,16728200,5544000,83460100,9922700.0
2021-10-04,4105800,626600,1016600,47309900,47238500,7188600,186438300.0,18712000,15068000,2065700,22868600,24239600,9255900,1953900,4628600,806600,16054800,6755100,6596100,44850300,7923100,49239200,15222900,,21179100,15020800,8580000,8085740,6395400,1053600,44225400,2848900,10776953,6847200,,4446400,22117100,176359400,,10443300,31786800,6557800,1440500,40758200,9423300,45127400,45717500,9769500,29059700,16349600,6333600,4535800,3471800,1226800,53749600,11821100,18499700,31772500,4371208,1413800,20698744,,3266800,339900,13189100,93562900,6069800,22613400,4532100,,942800,18510821,17172600,464167900,264212800,13463000,3725040,157422600,8128400.0
2021-10-05,3684300,1048900,5425800,12608000,63227700,3654800,165200600.0,11898000,4020900,9374000,24443900,39067300,11214100,2046200,5260100,1469800,24828000,6585600,1586600,30514900,6284300,13651400,31767000,,8605400,9921200,35949000,7985057,7321600,873500,11553400,1979700,14358883,13675400,,13989200,19117300,368177100,,36592400,33265100,15621800,1520200,33665000,5877400,8438200,15888800,6811800,20400100,27516800,7555300,4538300,351300,840700,42021700,13944300,23582600,23239300,2088184,6110400,7504904,,3237000,106900,15184400,74461000,3153900,36636000,5461800,,2056200,15945082,11955800,868945800,144678700,19892000,3012020,173552000,9875700.0
2021-10-06,6697800,1295300,3951900,31374100,29331800,2663200,423422400.0,12051100,10591600,4736300,42841800,32206700,5386200,885300,2522700,4505300,18429100,5543400,1519900,48921300,6288500,8893000,33580600,,26157700,23013600,13421000,6353750,21335800,820200,15229700,1008700,8800519,20844600,,7859500,9824900,271515600,,47399700,20866900,12865700,1501400,35067800,6195600,31622500,16742900,7117400,9225000,42252700,10312400,13214900,1556600,790700,67639600,15767200,24894100,22379300,3396578,7387600,5554505,,7909100,180900,22522000,237208900,6157300,32531800,3806200,,1706600,29461283,17002200,809329100,73372500,24606200,1779690,333444600,13212400.0
2021-10-07,4073800,1619700,1445700,9104200,20200900,6521400,410491600.0,22514200,35760900,5160700,26774400,31824800,5844500,1423900,5427500,2647700,29040900,9908300,2734200,163767200,6656600,17017800,15075400,,23078600,9125400,25413000,30387821,13081300,1606400,15334700,900100,41965659,7048400,,9138200,16711700,284295800,,14789600,58858400,9114500,1713500,102175900,8153600,36265800,22172600,12159600,18336000,40957000,11083500,5154200,35000,600800,77452800,18083000,18235300,31817200,3010893,4883100,16939516,,3338700,79800,15219200,85895300,6955500,19930300,9331100,,3012200,21048123,20498500,994192000,861960700,19973100,1369170,94691800,11643700.0
2021-10-08,7538900,735600,1359600,13658400,30093400,10536300,453971500.0,12586900,34569900,6338700,21998500,48390800,2633800,1753900,6451300,12633000,33425900,10529800,4566100,93749700,21117000,16159600,34011900,,19657200,6363100,10741000,11999091,10907600,5976200,17759200,2450900,26887662,7098400,,4605700,71585800,131351400,,11925600,32605900,10226600,7942500,59866600,6631600,20713800,22930900,3755900,42660500,45666300,4313100,3300200,39400,1343300,25810400,10458800,9691300,6741000,4608038,5042200,3540944,,2430100,61500,8320000,65308700,8853100,27428700,4804300,,5381100,14039919,20072000,597014400,522045400,88038500,1726780,82464300,11146100.0
2021-10-11,4580100,614800,2942900,8757700,20324300,7840000,201842100.0,7341700,17230100,7987100,28689800,30851100,4388600,1920200,2274400,5731300,25129000,4908000,1559500,51962600,11117400,8768200,17439900,,11524300,10391100,8146000,7653685,8924100,1340300,11253400,2829300,9736936,6065500,,6667200,31375200,192534000,,9688600,32455300,5094100,3441400,20932800,4228300,18480100,14339300,5562900,24947500,11097500,7204800,3441900,491900,824900,58294200,16482400,11556200,12564000,4611708,3024000,9493297,,4848800,57800,4612300,93394600,2483600,24863800,12205300,,3701800,20612026,31549300,1134207400,288083000,35378000,1058420,90893600,12398700.0
2021-10-12,5026200,282000,1226400,30636900,112127300,7959000,124746100.0,11343800,13854000,3427400,36403000,88685400,5089400,4238300,24041300,2300000,54258200,4543200,7699300,26850500,6999100,12341800,49936400,,10044000,18402700,6801000,9615527,9870300,1254700,183194100,3326000,12138483,7052300,,13339900,24699500,149159200,,12843300,21075700,12791400,2548700,32046100,4357200,40925300,33840900,9392900,10605200,21394200,6142300,4615100,315100,2331000,40520000,10691300,10707000,57779600,2101893,1181600,5275842,,5453500,135300,27257700,54975300,7676700,24331500,10007800,,2799800,10754821,24771000,633831200,233475700,31636700,2132020,404836400,12331600.0
2021-10-14,4661200,496400,1130500,10174200,68304600,8355200,129258600.0,10111400,25008400,3363700,24735200,64930400,9625700,2524100,9476200,3703300,47310200,5366100,3009700,83815900,6899200,11049000,33167900,,13207200,20053100,16121000,6025868,8836200,776500,28116900,555600,5174398,14342900,,11209300,28754900,443341200,,12207300,20049000,9533500,1938500,19741700,3514900,29195500,13484100,8816500,18348200,15040500,4607500,3228900,1071200,1567900,51400700,11601600,10199100,39854200,5164383,1990200,11703483,,2251900,160000,9801100,274913400,1698800,59616000,8223100,,2699400,20749185,10520800,752883800,266936100,29757600,1551440,157384700,12034900.0
2021-10-15,4156000,527100,592100,7471800,27176400,11038700,204488000.0,10612600,18859200,5113700,39002200,52076600,10100100,1864100,22402300,3453400,46069000,4469000,3002200,24152700,5909300,10670000,27491400,,33250100,10765700,15957000,13802579,5954000,1433200,17205900,784100,8178310,7490900,,13748200,30937000,431765400,,18874700,34578800,20740100,2611300,42907000,3754400,34311500,21515700,4131500,7441600,11061100,12354500,12745100,2517300,528300,51076700,8952300,10044000,35322100,2155757,1879900,4484865,,1842900,110200,14710600,97325100,1803100,47662100,6542200,,6047800,19033635,7518800,337539600,339415700,26319300,1160830,97538200,12657900.0
2021-10-18,6083300,334100,1104600,6985900,19809700,7557300,141059700.0,7951900,16723800,7416400,31268200,33532100,3479200,1152900,5786300,2297500,33319300,7149500,2808400,40146800,2682800,7165800,23872300,,37931900,4933400,45451000,7513483,2278100,1520100,17036600,1072400,5369059,5478100,,25078400,20926600,324538600,,18111300,33799400,16920000,3683300,40494200,20680800,42360500,14212700,6434000,7294300,37541900,13951000,2502800,640400,1225000,39184000,10244200,35190600,42571700,6676469,1900400,6808307,,1088700,591400,4838700,65284700,2642100,19207900,2780500,,2245600,10127404,3334500,234032200,426180000,12604200,1839310,91892400,11244300.0
2021-10-19,9316700,348200,854100,30015600,40954500,22271900,183640300.0,11298400,31752700,5313500,40785700,43057400,11680000,2263000,7914000,2029700,60825900,3415800,3101900,124917900,7318200,13275400,32247600,,11784800,10482300,16646000,10136675,15442700,1962000,13677500,719100,25110271,11900200,,10044800,27910400,278561000,,12641600,44077600,13951800,9683000,40150900,10961100,69214500,10783800,10256800,9982800,37124400,26392300,6333900,234500,1669900,54502400,9169400,18702600,60576700,4301044,3009600,16669807,,8050400,383100,14156200,106946300,1764600,27104300,4400000,,7840600,19911858,5996000,579358000,456564900,43847900,1117380,171776600,12565000.0
2021-10-20,5593300,200600,516400,10504300,22074200,14159100,201325800.0,8428200,39713300,14091800,23290400,23507200,8090100,890100,3093100,7700400,69661500,2477600,1959800,186671000,5790100,20379800,18290700,,8258900,6427000,11446000,17087537,4924500,615000,10637500,398100,18199751,5355400,,13157000,27044600,205563300,,6814800,25306900,18881800,3947800,29010700,9529600,44568500,12295300,1832300,15873200,4077700,9646800,14903600,241100,717300,43860200,12026600,18118800,32383500,3132222,3649700,3657225,,3367700,113900,28110800,70716600,2619800,31535500,4473700,,4871100,18155210,13986700,271074600,203689400,18600900,2011130,95512600,10783400.0
2021-10-21,2562300,323400,3404300,8273500,18229300,90210500,132110500.0,16836700,42736800,11763700,38610100,23729300,3363400,983700,6271200,5660400,25565400,2886800,1649400,136557900,2431300,4032000,10277900,,9564300,4998500,11037000,7979611,5306500,487900,3995600,8813500,19899716,9849600,,8289300,26167300,170239000,,7574000,21738000,9864200,8981500,23197400,17162300,169129000,8073500,2940600,13065400,5944200,33924600,9555300,2024000,18812500,45160800,11341400,12228600,115655700,8650664,12780600,4915383,,2876000,1616000,17199200,287497700,71825200,25660300,12813500,,6434300,14184716,17838000,262580200,162017600,21569600,2472470,85545600,10961000.0
2021-10-25,4426100,116000,1411300,13333100,24802900,77026600,174453400.0,20302300,13945800,7822000,47449600,29249800,4752000,2095800,5400000,2570100,10779500,6354700,1178700,37980400,5697800,4246800,20187700,,18554500,9724000,13371000,22673950,8527800,464900,7474100,1700500,26580271,4409200,,7581300,44467300,265706000,,10437500,28468200,8836500,3245200,16606100,7752200,122399400,16090700,5021200,7704500,9229500,23099500,10503300,603900,6132000,23571500,7804600,12761600,52324600,3261755,3481600,3849252,,1910700,297300,5704600,244030000,74544200,24745300,2759900,,3079300,13723900,10272900,193077200,183484700,8357200,520080,144440100,8411800.0
2021-10-26,5513800,838400,999400,7450800,28623900,36097600,125493400.0,12325700,30657300,3640500,31212500,42499700,14174900,938500,3476200,2800900,23305700,2845200,2946100,38436300,2836900,10374600,22598600,,16774000,12364300,25075000,17412486,8819400,1645600,12092500,2213700,11840588,18463500,,18880000,56926800,171300400,,33839200,27098500,34340500,3023200,38783000,10872000,59095500,11164900,2641200,3856900,11822000,8492600,9873200,145300,1493900,54563900,10225400,19922500,77876600,6647000,1776000,10357842,,2759000,88200,28587700,183183900,17199400,27527500,4527900,,4869800,10619872,10637000,341523700,214556100,17704100,1745590,96766100,8972800.0
2021-10-27,3821600,313200,2615000,8818200,24424800,20192200,240981600.0,7445400,18192200,1995600,24666100,24771500,9412200,1814300,919700,2681300,14546200,3567600,2203200,62402700,4092300,6861200,17637100,,15982800,5366800,28855000,27535057,3817300,1060400,7115400,3021300,21712777,5311100,,14338700,44966400,139939500,,36538500,17043400,32750300,5584400,32404400,4993700,71245000,9181400,3774300,10335700,16447400,9975600,4856700,160100,1691400,35816700,10778600,14188200,21843600,3787013,2991100,7568066,,2578300,193500,38350700,94025500,34464900,22252000,1323800,,2638000,12831307,6397500,124286100,701773300,12155500,2424180,108637700,11390900.0
2021-10-28,4868200,666300,1531200,3681200,13298700,29619700,306631700.0,4556400,11737300,2049000,41869900,35824600,12546600,2597300,2928900,13295900,18291600,16262300,459200,41981900,4284800,10073600,10603000,,12609600,7997900,10583000,13025187,16086500,3213900,6985400,1218500,22130585,18354400,,5755400,43820400,148354200,,35199800,13726800,12615900,3261100,20859700,8519100,27967900,8523200,4178600,35014800,46380300,6353800,5930100,533200,1165100,57779100,17312100,25100100,10084900,4374122,1356700,4105893,,4166400,170300,20102700,66426200,15926700,32427300,9503500,,5797200,14269925,13163000,160220700,261336300,28821000,648120,51746200,8545900.0
2021-10-29,3488400,498600,1278800,5878700,12104700,15197500,186139600.0,6052700,14892200,2985000,48926000,27934000,4739900,1964200,4319900,3055800,21117800,8859300,844700,68284700,3171600,3796000,10358700,,12314400,17599400,19988000,6631220,6505700,1899600,15608800,1553300,15041961,7358400,,8889800,44820800,113956700,,30746800,18619700,11594200,4855900,39826500,12137400,86520000,3967200,11657500,5626900,12762300,8145900,16356100,300000,1007000,49185600,7216500,15072500,7923300,4136537,1039200,27058262,,3855500,108500,9625400,73142000,13723900,11767300,2035000,,2943800,6617826,15018900,95734300,212516900,15101700,1971310,53306100,7225100.0
2021-11-01,4466000,242400,8306000,18469800,27638700,16471000,267459900.0,4839300,15902100,5513300,21922200,54792000,6049200,2931500,2408200,1392100,16964300,7584900,1201000,36883500,5892100,7209200,27239300,,22198300,12806000,21832000,5595349,3842800,1396600,11935800,2797300,19810360,8086900,,17076000,24366500,81793300,,21324700,14800100,17336500,1747600,27224700,9825500,18397600,10753500,4100200,5889400,57807600,19271800,5992900,731600,1470000,54152100,16117500,13545900,49425500,10512273,3166100,9311071,,2042200,100100,20503100,60927500,20099100,34000000,5689000,,1390500,12367074,6218300,344054700,139068700,28335700,1561450,150531500,6953100.0
2021-11-02,5552900,716600,1840200,12472000,14210700,13608900,209356700.0,14329200,6624100,4224200,27205600,27146400,4967100,4599700,9357600,3181200,18385600,5918200,801500,63481200,2146600,4623200,8677100,,22563200,7019500,30376000,5312572,9571400,1159000,3766300,1841200,13434153,10763300,,15980000,43362700,134415700,,14147100,22759100,28871500,2867800,38357900,4176500,26377800,14931400,2975800,24656000,13118900,5483300,21368100,291500,1609700,38169900,8821000,14269900,27489700,6040028,2304200,4433924,,4903600,92200,13276500,100103500,10793400,18353500,7735300,,7722500,8030419,11568200,184518700,297795800,33602800,716870,238306100,7273500.0
